question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2026-045_beliefs_technology_health_10,1,Strongly disagree,0.09810724827748422,9.81,98.10724827748422,108,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_10,2,Disagree,0.07270143041010675,7.27,72.70143041010674,74,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_10,3,Somewhat disagree,0.055960657028414774,5.6,55.960657028414765,60,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_10,4,Neither agree nor disagree,0.29492029744952647,29.49,294.92029744952646,280,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_10,5,Somewhat agree,0.1849003134832396,18.49,184.9003134832396,181,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_10,6,Agree,0.16143664262839344,16.14,161.43664262839343,165,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_10,7,Strongly agree,0.1319734107228348,13.2,131.97341072283479,132,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-10
2026-045_beliefs_technology_health_11,1,Strongly disagree,0.09960991257319639,9.96,99.60991257319638,108,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_11,2,Disagree,0.07531754566025547,7.53,75.31754566025546,81,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_11,3,Somewhat disagree,0.05611582311985892,5.61,56.11582311985891,58,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_11,4,Neither agree nor disagree,0.2842160230970765,28.42,284.21602309707646,260,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_11,5,Somewhat agree,0.16093356301621342,16.09,160.9335630162134,165,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_11,6,Agree,0.173837465618588,17.38,173.837465618588,177,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_11,7,Strongly agree,0.14996966691481134,15.0,149.9696669148113,151,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-11
2026-045_beliefs_technology_health_12,1,Definitely not true,0.20195122146446548,20.2,201.95122146446545,216,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-12
2026-045_beliefs_technology_health_12,2,Tends not to be true,0.13210028733102885,13.21,132.10028733102885,137,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-12
2026-045_beliefs_technology_health_12,3,Unsure,0.17435357643427363,17.44,174.3535764342736,159,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-12
2026-045_beliefs_technology_health_12,4,Tends to be true,0.3108122910438219,31.08,310.81229104382186,311,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-12
2026-045_beliefs_technology_health_12,5,Definitely true of me,0.1807826237264102,18.08,180.78262372641018,177,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-12
2026-045_beliefs_technology_health_13,1,Absolutely don't believe,0.15819294953639945,15.82,158.19294953639942,180,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_13,2,Probably don't believe,0.06418346992254866,6.42,64.18346992254865,66,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_13,3,Slightly don't believe,0.033497572560410034,3.35,33.49757256041003,35,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_13,4,Neutral or unsure,0.1666629530443407,16.67,166.66295304434067,152,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_13,5,Moderately believe,0.16216883815299252,16.22,162.1688381529925,157,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_13,6,Very much believe,0.15940439173640714,15.94,159.40439173640712,163,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_13,7,Absolutely believe,0.2558898250469016,25.59,255.88982504690156,247,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-13
2026-045_beliefs_technology_health_14,1,Strongly disagree,0.11498598503150487,11.5,114.98598503150485,129,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_14,2,Disagree,0.052929873777319954,5.29,52.92987377731995,59,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_14,3,Slightly disagree,0.03183657674680158,3.18,31.836576746801576,33,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_14,4,Neither disagree nor agree,0.16920196806273077,16.92,169.20196806273074,159,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_14,5,Slightly agree,0.13578630569797512,13.58,135.7863056979751,129,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_14,6,Agree,0.23854113220827391,23.85,238.5411322082739,238,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_14,7,Strongly agree,0.2567181584753939,25.67,256.71815847539386,253,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-14
2026-045_beliefs_technology_health_15,1,1 - No difficulty,0.14857391440882767,14.86,148.57391440882765,142,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-15
2026-045_beliefs_technology_health_15,3,2,0.11933954814309759,11.93,119.33954814309757,126,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-15
2026-045_beliefs_technology_health_15,4,3,0.1649228976811082,16.49,164.9228976811082,159,false,https://reports.verasight.io/reports/spsp26#q-beliefs_technology_health-15
